Codigo,Nombre,Categoria,Estado,Departamento,Municipio,Altitud,Fecha_instalacion,Fecha_suspension,Corriente,Latitude,Longitud
23060190,UTICA [23060190],Pluviométrica,Activa,Cundinamarca,Útica,497,15/09/1974,,Seco,5.19608333,-74.4855
23010080,IDEMA-HONDA [23010080],Pluviométrica,Activa,Tolima,Honda,2508,15/08/1964,,Guali,5.20141667,-74.74958333
21230090,ARRANCAPLUMAS [21230090],Pluviométrica,Activa,Cundinamarca,Guaduas,235,15/04/1980,,Guali,5.20275,-74.72927778
21205860,CORZO EL [21205860],Meteorológica Especial,Suspendida,Bogotá,"Bogota, D.C",2540,15/09/1976,15/02/1992,Seco,4.65,-74.2
21205800,BOMBEROS DEL NORTE [21205800],Meteorológica Especial,Suspendida,Bogotá,"Bogota, D.C",2560,15/11/1972,15/11/1983,Seco,4.65,-74.06666667
23017050,MARIQUITA [23017050],Limnigráfica,Suspendida,Tolima,Mariquita,460,15/07/1975,15/12/1986,Guali,5.2,-74.91666667
35085010,MIRAFLORES [35085010],Climática Ordinaria,Suspendida,Boyacá,Miraflores (Boyacá),1750,15/12/1975,15/02/1979,Guali,5.2,-73.15
35070480,ESPERANZA LA [35070480],Pluviográfica,Activa,Cundinamarca,Manta,1854,15/08/1982,,Claro,5.00433333,-73.20072222
35080110,ALTO MUCENO [35080110],Pluviométrica,Activa,Boyacá,Macanal,2250,15/11/1977,,Claro,5.00513889,-73.25861111
35190040,TAMARINDO [35190040],Pluviométrica,Activa,Casanare,Aguazul,290,15/11/1974,,Claro,5.00952778,-72.54405556
35080060,CEDROS LOS [35080060],Pluviométrica,Activa,Boyacá,Campohermoso,1600,15/12/1975,,Villeta,5.01361111,-73.20344444
35087040,CEDROS LOS [35087040],Limnimétrica,Activa,Boyacá,Campohermoso,1218,15/09/1956,,Tunjita,5.01676389,-73.21679167
21255120,VILLAHERMOSA [21255120],Climática Ordinaria,Activa,Tolima,Villahermosa,269,15/09/1975,,Tunjita,5.01685278,-75.11761111
35070500,CAMPO REAL [35070500],Pluviográfica,Suspendida,Boyacá,Almeida,1430,15/07/1982,28/08/2014,Meta,4.99577778,-73.38152778
26157060,RIO CLARO [26157060],Limnimétrica,Suspendida,Caldas,Villamaria,1530,15/08/1984,15/05/1995,Claro,5,-75.55
35080120,CEDROS EL PUENTE [35080120],Pluviométrica,Suspendida,Boyacá,Campohermoso,1820,15/05/1984,15/02/2002,Claro,5,-73.21666667
26155160,PALESTINA [26155160],Meteorológica Especial,Suspendida,Caldas,Chinchina,1500,15/02/1989,15/11/1992,Villeta,5.01666667,-75.51666667
35070360,MANTA [35070360],Pluviométrica,Suspendida,Cundinamarca,Manta,1890,15/03/1962,15/10/1971,Villeta,5.01666667,-73.55
35070090,JUNTAS LAS [35070090],Pluviométrica,Suspendida,Boyacá,Garagoa,1550,15/01/1962,15/02/2002,Villeta,5.01666667,-73.38333333
21250120,VILLAHERMOSA [21250120],Pluviométrica,Suspendida,Tolima,Villahermosa,269,15/10/1959,15/02/2002,Tunjita,5.01685278,-75.11761111
35090050,VISTA HERMOSA [35090050],Pluviométrica,Activa,Boyacá,Campohermoso,1200,14/03/1981,,0,5.0035,-73.04972222
35075020,SUTATENZA [35075020],Climática Principal,Activa,Boyacá,Sutatenza,1930,15/01/1969,,Sabandija,5.02227778,-73.44916667
35195020,TAURAMENA [35195020],Climática Ordinaria,Activa,Casanare,Tauramena,460,15/11/1974,,Sabandija,5.02725778,-72.86984056
23065200,TRAPICHE EL [23065200],Climática Ordinaria,Suspendida,Cundinamarca,Villeta,168,12/05/2009,03/05/2019,0,5.02819444,-74.50391667
26180160,ABEJORRAL [26180160],Pluviométrica,Activa,Antioquia,Abejorral,2450,15/05/1970,,Quebrada Manizales,5.78597222,-75.43041667
26170150,PUEBLORRICO [26170150],Pluviométrica,Activa,Antioquia,Pueblorrico,2100,15/09/1970,,Quebrada Manizales,5.79105556,-75.83880556
21050190,MEREMBERG HACIENDA [21050190],Pluviométrica,Activa,Huila,La Plata,2220,15/06/1980,,Timbio,2.21805556,-76.11736111
52010050,PARRAGA [52010050],Pluviográfica,Activa,Cauca,Rosas,1500,15/01/1968,,Timbio,2.23225,-76.78786111
26157080,CHUPADEROS [26157080],Limnigráfica,Suspendida,Caldas,Manizales,21,15/07/1984,06/01/2016,Chinchina,5.02894444,-75.47616667
35260070,AGUAVERDE [35260070],Pluviométrica,Activa,Vichada,La Primavera,92,15/06/1983,,0,5.79,-69.99
26157070,ENEA LA [26157070],Limnigráfica,Suspendida,Caldas,Manizales,230,15/07/1984,15/05/1996,Quebrada Manizales,5.03333333,-75.46666667
15015020,YE LA [15015020],Climática Ordinaria,Suspendida,Magdalena,Ciénaga,20,14/07/1967,02/07/2019,0,10.99241667,-74.21113889
21257070,PUENTE SAN FRANCISCO  - AUT [21257070],Limnigráfica,Activa,Tolima,Armero (Guayabal),2875,14/03/1972,,Sabandija,5.01991667,-74.89088889
26150160,LA ESPERANZA [26150160],Pluviométrica,Activa,Caldas,Manizales,3341,14/10/1970,,0,5.01783333,-75.35655556
21040040,PUENTE BALSEADERO [21040040],Pluviométrica,En Mantenimiento,Huila,Agrado,688,15/02/1979,,0,2.23236111,-75.64855556
21160180,PUERTO LLERAS [21160180],Pluviométrica,Activa,Tolima,Villarrica,1209,15/09/1983,,Timbio,3.83977778,-74.68830556
32065010,LEJANIAS [32065010],Climática Ordinaria,Suspendida,Meta,Lejanías,680,14/03/1989,22/02/2019,0,3.53333333,-74.01666667
52015010,PAISPAMBA [52015010],Climática Ordinaria,Activa,Cauca,Sotará (Paispamba),2450,15/06/1994,,Timbio,2.24972222,-76.61194444
21057110,TREBOL EL [21057110],Limnimétrica,Activa,Cauca,Puracé (Coconuco),1720,15/11/1993,,Bedon,2.25002778,-76.1285
21065040,ZULUAGA [21065040],Climática Ordinaria,Activa,Huila,Garzón,1270,15/06/1971,,Bedon,2.2525,-75.52944444
52010160,MESA LA [52010160],Pluviométrica,Activa,Cauca,Patía (El Bordo),580,15/08/1992,,Bedon,2.26163889,-77.11955556
26075150,AEROPUERTO A.BONILLA - AUT [26075150],Sinóptica Principal,Activa,Valle del Cauca,Palmira,961,26/09/2005,,Bedon,3.53299167,-76.3825
21040010,AGRADO [21040010],Pluviométrica,Suspendida,Huila,Agrado,905,15/12/1958,15/10/2005,Timbio,2.25,-75.76666667
22010020,SAN RAFAEL [22010020],Pluviométrica,Suspendida,Tolima,Rioblanco,1990,15/07/1973,15/12/1980,Bedon,3.53333333,-75.73333333
22010030,RIOBLANCO [22010030],Pluviométrica,Suspendida,Tolima,Rioblanco,1500,15/08/1973,15/02/2002,Bedon,3.53333333,-75.65
21150010,DOLORES [21150010],Pluviométrica,Suspendida,Tolima,Dolores,1945,15/02/1959,15/11/1971,Bedon,3.53333333,-74.88333333
22045010,DEMOSTRACION GRANJA  - AUT [22045010],Climática Ordinaria,Activa,Tolima,Chaparral,908,14/09/1964,,0,3.72244444,-75.50344444
21150030,TINAJAS [21150030],Pluviométrica,Activa,Tolima,Natagaima,290,15/09/1975,,Bedon,3.56605556,-75.0625
21137040,ANCHIQUE [21137040],Limnimétrica,Activa,Tolima,Natagaima,328,15/02/1972,,Anchique,3.56747222,-75.14197222
32157060,BARRANCO MURCIELAG [32157060],Limnigráfica,Activa,Guainía,Barranco Mina,98,15/02/1984,,Guaviare,3.57172222,-69.58805556
21135030,ANCHIQUE [21135030],Climática Principal,Activa,Tolima,Natagaima,415,15/12/1963,,Guaviare,3.57383333,-75.109
26075050,INGENIO MANUELITA [26075050],Climática Ordinaria,Activa,Valle del Cauca,Palmira,159,14/01/1920,,Guaviare,3.57405556,-76.27780556
32060090,LEJANIAS CASTILLO [32060090],Pluviométrica,Activa,Meta,Lejanías,840,15/12/1983,,Guaviare,3.57622222,-74.05963889
22060110,GUAINI [22060110],Pluviométrica,Activa,Tolima,Chaparral,746,15/11/1986,,Cno Camoa,3.71772222,-75.42355556
26095080,TENERIFE [26095080],Climática Ordinaria,Activa,Valle del Cauca,El Cerrito,2628,15/01/1971,,Cno Camoa,3.72997222,-76.07477778
32120010,SAN IGNACIO [32120010],Pluviométrica,Suspendida,Meta,San Martín (Meta),168,15/12/1983,30/07/2018,0,3.73408333,-72.36977778
35137010,CEJALITO [35137010],Limnimétrica,En Mantenimiento,Meta,Puerto López,169,15/11/1984,,Cno Melua,3.73447222,-72.36994444
21235010,JERUSALEN [21235010],Climática Ordinaria,Activa,Cundinamarca,Jerusalén,297,15/11/1974,,Cno Melua,4.56180556,-74.70238889
26117060,SAN ANTONIO [26117060],Limnimétrica,Suspendida,Valle del Cauca,Toro,915,15/01/1969,15/03/2002,Toro,4.56666667,-76.08333333
26115060,CAYETANA LA [26115060],Climática Ordinaria,Suspendida,Valle del Cauca,La Unión (Valle del cauca),912,15/09/1968,15/07/1970,Toro,4.56666667,-76.03333333
21217210,CALIFORNIA [21217210],Limnimétrica,Suspendida,Tolima,Ibagué,1760,15/06/1983,15/02/2002,Quebrada La Honda,4.56666667,-75.33333333
54030010,PATUMAC [54030010],Pluviométrica,Activa,Valle del Cauca,Versalles,189,15/03/1966,,Meta,4.57283333,-76.20166667
21206660,COL SANTIAGO PEREZ [21206660],Climática Ordinaria,Suspendida,Bogotá,"Bogota, D.C",2565,14/11/2001,03/05/2019,0,4.57622222,-74.13091667
35025060,BOLSA LA [35025060],Climática Ordinaria,Activa,Cundinamarca,Choachí,3195,15/05/1987,,Meta,4.57541667,-73.98141667
21210220,PALMAR EL [21210220],Pluviográfica,Activa,Tolima,Ibagué,2200,15/08/1971,,Meta,4.58011111,-75.32566667
35105020,BARRANCA DE UPIA [35105020],Climática Ordinaria,Suspendida,Meta,Barranca De Upía,225,15/06/1976,15/12/1990,Quebrada La Honda,4.56666667,-72.96666667
35207010,PATAGONIA LA [35207010],Limnimétrica,Suspendida,Casanare,Mani,140,15/12/1982,31/01/1991,Meta,4.56666667,-71.83333333
21240080,ALVARADO [21240080],Pluviométrica,Suspendida,Tolima,Alvarado,439,15/11/1986,15/11/1986,Meta,4.56788889,-74.95130556
21206160,HIDROPARAISO [21206160],Climática Principal,Suspendida,Cundinamarca,El Colegio,1600,15/04/1984,15/12/1998,Meta,4.57316667,-74.40483333
35020330,BOLSA LA [35020330],Pluviométrica,Suspendida,Cundinamarca,Choachí,3195,15/09/1985,15/05/1987,Meta,4.57541667,-73.98141667
26117100,PUENTE CAYETANA [26117100],Limnimétrica,Suspendida,Valle del Cauca,La Unión (Valle del cauca),912,15/01/1969,15/03/1996,Canal Aduccion,4.58333333,-76.06666667
26117090,CAYETANA REJA [26117090],Limnimétrica,Suspendida,Valle del Cauca,La Unión (Valle del cauca),912,15/01/1970,15/03/1996,Canal Aduccion,4.58333333,-76.05
26117150,CAYETANA LA [26117150],Limnimétrica,Suspendida,Valle del Cauca,La Unión (Valle del cauca),912,15/02/1974,15/03/2002,Cauca,4.58333333,-76.05
21140040,SAN ISIDRO [21140040],Pluviográfica,Suspendida,Huila,Colombia,1960,15/11/1986,15/12/1986,Cauca,4.58333333,-74.63333333
33035010,CARIMAGUA - AUT [33035010],Meteorológica Especial,Activa,Meta,Puerto Gaitán,200,14/05/1972,,0,4.57441667,-71.34075
54015010,PUEBLO RICO  - AUT [54015010],Climática Ordinaria,Activa,RIsaralda,Pueblo Rico,1505,14/09/1973,,0,5.23344444,-76.03163889
26100300,OBANDO [26100300],Pluviométrica,Activa,Valle del Cauca,Obando,986,15/08/1967,,Cauca,4.58861111,-75.96583333
35190030,CHAMEZA [35190030],Pluviográfica,Activa,Casanare,Chámeza,180,15/11/1974,,Guali,5.20438889,-72.90288889
23017020,BOCATOMA [23017020],Limnimétrica,Activa,Tolima,Honda,420,15/02/1971,,Quebrada Padilla,5.21027778,-74.80275556
21201190,LAGUNITAS [21201190],Pluviométrica,Activa,Cundinamarca,Tausa,3100,15/03/1985,,Quebrada Padilla,5.21452778,-73.90725
23017060,PUENTE CARRETERA [23017060],Limnimétrica,Activa,Tolima,Mariquita,453,15/03/1989,,Sucio,5.21901944,-74.89486111
35070050,UMBITA [35070050],Pluviométrica,Activa,Boyacá,Úmbita,2300,15/07/1956,,Sucio,5.21911111,-73.44455556
35070060,QUINCHOS LOS [35070060],Pluviométrica,Activa,Boyacá,Chinavita,2150,15/04/1971,,Sucio,5.21955556,-73.34791667
26167060,PAILA LA [26167060],Limnigráfica,Activa,Caldas,Neira,916,15/02/1971,,Tapias,5.23208333,-75.64472222
23017080,CATARATAS 2 [23017080],Limnimétrica,Activa,Tolima,Mariquita,4356,15/06/1991,,Medina,5.23528611,-74.88675
26147050,VIRGEN LA [26147050],Limnigráfica,Activa,Caldas,Anserma,1237,15/07/1970,,Risaralda,5.23655556,-75.80991667
21206610,EFRAIN CA#AVERAL [21206610],Climática Ordinaria,Suspendida,Bogotá,"Bogota, D.C",2804,15/11/2001,05/08/2009,Cauca,4.58333333,-74.06666667
23015040,AEROPUERTO MARIQUITA [23015040],Sinóptica Secundaria,Suspendida,Tolima,Mariquita,475,15/01/1962,28/08/2014,Guali,5.20972222,-74.88638889
26167010,PUENTE LAS JUNTAS [26167010],Limnigráfica,Suspendida,Caldas,Neira,860,15/06/1965,15/02/1996,Tapias,5.23333333,-75.65
23067090,PARAISO EL [23067090],Limnimétrica,Suspendida,Cundinamarca,Pacho,150,15/09/1974,15/05/1994,Negro,5.23333333,-74.28333333
24010140,CUCUNUBA,Pluviométrica,Suspendida,Cundinamarca,Cucunubá,3,14/01/1958,13/11/2019,0,5.25,-73.77
23060180,PENON EL [23060180],Pluviométrica,Activa,Cundinamarca,El Peñón (Cundinamarca),1400,15/09/1974,,Upia,5.25344444,-74.2945
35197040,PUENTE CHARTE [35197040],Limnimétrica,Activa,Casanare,Aguazul,291,15/11/1974,,Charte,5.25647222,-72.48594444
26017020,JULUMITO [26017020],Limnigráfica,Activa,Cauca,Popayán,1681,15/04/1964,,Cauca,2.46758333,-76.64430556
26027240,MALVASA [26027240],Limnigráfica,Activa,Cauca,Totoró,2977,15/05/1961,,Palace,2.47075,-76.33677778
23017090,PUENTE VARIANTE [23017090],Limnimétrica,Suspendida,Tolima,Honda,295,06/02/2007,20/06/2018,Guali,5.20291667,-74.74916667
26037030,PUENTE CARRETERA [26037030],Limnimétrica,Activa,Cauca,El Tambo (Cauca),1586,15/01/1974,,Hondo,2.47805556,-76.72522222
53070020,MECAJE [53070020],Pluviométrica,Activa,Cauca,El Tambo (Cauca),110,15/11/1976,,Hondo,2.48333333,-77.1
23017070,CATARATAS [23017070],Limnimétrica,Suspendida,Tolima,Mariquita,458,15/03/1989,15/11/1993,Medina,5.25,-74.9
35097100,MOMBITA PUENTE ROMERA [35097100],Limnigráfica,Suspendida,Boyacá,Aquitania,1216,15/03/1981,15/02/2002,Upia,5.25,-72.95
26027270,CASA DE MAQUINAS [26027270],Limnigráfica,Suspendida,Cauca,Popayán,1975,15/01/1971,15/04/1972,Cauca,2.46666667,-76.58333333
21057090,PUENTE ITAIBE [21057090],Limnimétrica,Suspendida,Huila,Paicol,786,15/05/1980,15/06/1994,Paez,2.46666667,-75.83333333
23017030,PUENTE LOPEZ [23017030],Limnimétrica,Suspendida,Tolima,Honda,194,15/02/1971,20/10/2010,Guali,5.20388889,-74.74111111
26030100,JULUMITO ALERTAS [26030100],Pluviométrica,Suspendida,Cauca,Popayán,1500,15/05/1979,15/03/2002,Hondo,2.48333333,-76.61666667
24017900,BOCATOMA ARRIBA [24017900],Limnimétrica,Activa,Boyacá,Moniquirá,20,15/11/1990,,Quebrada La Sicha,5.83522222,-73.54766667
24037190,SAN RAFAEL  - AUT [24037190],Limnigráfica,Activa,Boyacá,Tibasosa,2500,14/02/1972,,Chicamocha,5.80761111,-73.01380556
53040010,BOCAS DE NAPI [53040010],Pluviométrica,Activa,Cauca,Guapi,20,15/10/1979,,Hondo,2.48566667,-77.773
26020460,POLINDARA [26020460],Pluviométrica,Activa,Cauca,Totoró,2507,15/10/1984,,Hondo,2.48758333,-76.40466667
21050290,TESALIA 2 [21050290],Pluviométrica,Activa,Huila,Tesalia,825,15/04/1971,,Hondo,2.49127778,-75.7285
26175040,TUNEZ HACIENDA [26175040],Climática Ordinaria,Activa,Antioquia,Fredonia,604,15/04/1975,,Atrato,5.80025,-75.65097222
24035120,SURBATA BONZA [24035120],Agrometeorológica,Activa,Boyacá,Duitama,2485,15/03/1944,,Atrato,5.80244444,-73.07447222
26170190,DIQUE EL [26170190],Pluviométrica,Activa,Antioquia,Jericó (Antioquia),1140,15/09/1970,,Atrato,5.80386111,-75.72361111
26207030,PUENTE IGLESIAS [26207030],Limnigráfica,Activa,Antioquia,Fredonia,655,15/07/1978,,Cauca,5.82994444,-75.7055
21050100,TESALIA 1 [21050100],Pluviométrica,Suspendida,Huila,Tesalia,990,15/12/1958,15/08/1971,Hondo,2.48333333,-75.71666667
11027040,ARRAYANES LOS [11027040],Limnigráfica,Suspendida,Chocó,El Carmen (Choco),1500,15/12/1979,10/12/2008,Atrato,5.8,-76.3
24030880,AMARILLA LA [24030880],Pluviográfica,Suspendida,Boyacá,Duitama,2535,15/07/1978,15/12/1981,Atrato,5.8,-73.06666667
24010860,CHUQUEQUE HACIENDA [24010860],Pluviométrica,Suspendida,Santander,Gámbita,2300,15/08/1980,15/03/2002,Chicamocha,5.81666667,-73.41666667
24030870,PINOS LOS [24030870],Pluviográfica,Suspendida,Boyacá,Duitama,2535,15/05/1978,15/11/1981,Chicamocha,5.81666667,-73.06666667
24031040,CRECIENTE LA [24031040],Pluviométrica,Suspendida,Boyacá,Santa Rosa De Viterbo,2500,15/07/1981,15/02/2002,Chicamocha,5.81666667,-72.98333333
24030350,DUITAMA [24030350],Pluviográfica,Activa,Boyacá,Duitama,2540,15/01/1959,,Cauca,5.83008333,-73.04461111
11047030,NEGUA [11047030],Limnimétrica,Activa,Chocó,Quibdó,35,15/05/1975,,Negua,5.83030556,-76.61919444
24037480,TRINIDAD LA [24037480],Limnimétrica,Activa,Boyacá,Duitama,2500,15/08/1978,,Surba,5.84002778,-73.08225
36017020,PUENTE CARRETERA [36017020],Limnimétrica,Activa,Casanare,Paz De Ariporo,400,15/11/1995,,Muese,5.84344444,-71.91797222
24037270,CHITICUY [24037270],Limnimétrica,Activa,Boyacá,Duitama,2500,15/12/1991,,Quebrada Chiticuy,5.84544444,-73.01361111
26080280,PICHINDE [26080280],Pluviométrica,Activa,Valle del Cauca,Cali,1637,15/01/1974,,Quebrada Urichare,3.43819444,-76.60155556
22017020,SARDINAS LAS [22017020],Limnigráfica,Activa,Tolima,Rioblanco,817,15/09/1975,,Saldana,3.43847222,-75.68658333
24011110,POTRERO CEBA [24011110],Pluviométrica,Suspendida,Boyacá,Moniquirá,20,15/11/1990,15/02/2002,Bolivar,5.83333333,-73.55
24037310,CORRALES [24037310],Limnimétrica,Suspendida,Boyacá,Corrales,2400,15/02/1971,15/12/1992,Busbanza,5.83333333,-72.86666667
11027020,OCHO EL [11027020],Limnimétrica,Suspendida,Chocó,El Carmen (Choco),900,15/04/1972,15/02/1979,Atrato,5.85,-76.25
24030610,EMPODUITAMA [24030610],Pluviométrica,Suspendida,Boyacá,Duitama,2590,15/06/1972,15/02/2002,Atrato,5.85,-73.05
26075020,CALIPUERTO [26075020],Sinóptica Secundaria,Suspendida,Valle del Cauca,Candelaria (Valle del cauca),930,15/06/1940,15/07/1971,Atrato,3.43333333,-76.4
32077050,PUENTE CARRETERA [32077050],Limnimétrica,Suspendida,Meta,Granada (Meta),348,15/09/1988,15/06/2002,Quebrada Urichare,3.43333333,-73.78333333
32077040,PUENTE CARRETERA [32077040],Limnimétrica,Suspendida,Meta,Granada (Meta),327,15/09/1988,15/06/2002,Quebrada Mucuya,3.45,-73.75
21130180,ALTAMIRA DC HACIENDA [21130180],Pluviométrica,Activa,Tolima,Natagaima,500,15/11/1979,,Quebrada Mucuya,3.45361111,-75.15088889
22010070,GAITAN [22010070],Pluviométrica,Activa,Tolima,Rioblanco,1568,15/11/1980,,Guaviare,3.57680556,-75.74261111
21145080,SANTA ANA - AUT [21145080],Climática Ordinaria,Activa,Huila,Colombia,1410,14/11/1986,,0,3.58977778,-74.70294444
21160160,LLANITOS [21160160],Pluviométrica,Activa,Tolima,Dolores,1388,15/09/1983,,Guaviare,3.62055556,-74.79972222
35015050,BARBASCAL [35015050],Climática Ordinaria,Suspendida,Meta,San Martín (Meta),250,15/05/1992,10/05/2018,0,3.63077778,-73.34927778
53110030,PROVIDENCIA [53110030],Pluviométrica,Activa,Valle del Cauca,Dagua,1601,15/03/1975,,Guaviare,3.63305556,-76.71527778
32190010,ARABIA ARRECIFAL [32190010],Pluviométrica,Activa,Guainía,Barranco Mina,96,15/06/1983,,Guaviare,3.63713889,-69.05530556
53110100,CUMBRE LA [53110100],Pluviométrica,Activa,Valle del Cauca,La Cumbre,1628,15/03/1975,,Guaviare,3.64786111,-76.56638889
26090460,PARAISO EL [26090460],Pluviométrica,Activa,Valle del Cauca,El Cerrito,1305,15/03/1970,,Guaviare,3.64972222,-76.19972222
54030030,LITUANIA [54030030],Pluviométrica,Activa,Valle del Cauca,El Dovio,1196,15/05/1966,,Guaviare,4.49572222,-76.35222222
26090710,TENERIFE [26090710],Pluviométrica,Suspendida,Valle del Cauca,Palmira,2609,15/12/1970,15/01/1972,Guaviare,3.61666667,-76.03333333
26075100,GRANJA EXP HOESCHST [26075100],Climática Principal,Suspendida,Valle del Cauca,Palmira,950,15/06/1990,15/10/2002,Guaviare,3.63333333,-76.43333333
21215050,PASO EL [21215050],Sinóptica Principal,Suspendida,Tolima,Cajamarca,3264,15/03/1945,15/11/1980,Guaviare,4.5,-75.56666667
21206640,SAN JOSE [21206640],Climática Ordinaria,Suspendida,Bogotá,"Bogota, D.C",2700,15/11/2001,10/05/2011,Guaviare,4.50155556,-74.11930556
21205720,SAN JORGE GRANJA [21205720],Climática Ordinaria,Activa,Cundinamarca,Soacha,2900,15/04/1960,,Guaviare,4.50575,-74.18927778
21201320,UNION LA [21201320],Pluviométrica,Activa,Cundinamarca,Sibaté,2640,15/03/1985,,Guaviare,4.50936111,-74.26880556
21210030,PASTALES [21210030],Pluviográfica,Activa,Tolima,Ibagué,1602,15/05/1958,,Guaviare,4.51105556,-75.30083333
26100740,SAN PEDRO [26100740],Pluviométrica,Activa,Valle del Cauca,La Victoria (Valle del cauca),949,15/10/1969,,Guaviare,4.51563889,-76.04055556
21140130,LIBANO EL [21140130],Pluviométrica,Activa,Huila,Colombia,2000,15/04/1973,,0,3.64999833,-74.67
33050020,LA RAYA [33050020],Pluviométrica,Activa,Vichada,Cumaribo,90,14/10/1983,,0,4.51611111,-69.60583333
21210180,TOCHE [21210180],Pluviográfica,Activa,Tolima,Ibagué,1991,15/10/1986,,Las Palmas,4.5195,-75.40983333
21210110,PLACER EL [21210110],Pluviográfica,Activa,Tolima,Ibagué,2170,15/06/1983,,Las Palmas,4.52094444,-75.27788889
35020280,CHOACHI [35020280],Pluviométrica,Activa,Cundinamarca,Choachí,1950,15/11/1981,,Las Palmas,4.52291667,-73.92658333
26115040,CENT ADMO LA UNION [26115040],Climática Principal,Activa,Valle del Cauca,La Unión (Valle del cauca),934,15/02/1967,,Las Palmas,4.53122222,-76.06216667
26110290,ARBOLEDA LA [26110290],Pluviométrica,Activa,Valle del Cauca,La Unión (Valle del cauca),959,15/01/1974,,Las Palmas,4.53161111,-76.09361111
21217130,TRES ESQUINAS [21217130],Limnimétrica,Suspendida,Tolima,Ibagué,1221,15/02/1972,15/10/1973,Combeima,4.53333333,-75.33333333
21217230,BOCATOMA [21217230],Limnimétrica,Suspendida,Tolima,Ibagué,1620,15/06/1983,15/02/2000,Quebrada La Plata,4.53333333,-75.3
21205840,SENA K 30 [21205840],Meteorológica Especial,Suspendida,Bogotá,"Bogota, D.C",2553,15/04/1985,10/05/2011,Cauca,4.59536111,-74.11183333
21206970,UNISALLE CENTRO [21206970],Climática Ordinaria,Suspendida,Bogotá,"Bogota, D.C",2700,23/04/2008,03/05/2019,0,4.595,-74.07036111
21205580,VENADO ORO VIVERO [21205580],Climática Ordinaria,Activa,Bogotá,"Bogota, D.C",2725,15/08/1965,,Cauca,4.59836111,-74.06155556
21257110,LUMBI [21257110],Limnigráfica,Activa,Tolima,Armero (Guayabal),408,15/11/1986,,Cuamo,5.12569444,-74.90491667
26157020,RETIRO EL [26157020],Limnigráfica,Activa,Caldas,Palestina (Caldas),848,15/12/1961,,Chinchina,5.12677778,-75.67119444
26170270,MARGARITA LA [26170270],Pluviométrica,Activa,Caldas,Risaralda,980,15/04/1963,,Chinchina,5.13333333,-75.71666667
35070210,PACHAVITA [35070210],Pluviométrica,Activa,Boyacá,Pachavita,2160,15/03/1976,,Chinchina,5.13925,-73.39563889
